SDS 2.4	Clipped	1.0
Well Nb	Reporter	Rn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	Delta Rn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
1	BJmmMUP		112.40454	112.80174	114.18913	114.243866	114.132935	114.9289	115.92041	116.17203	116.80655	117.23541	117.621765	118.14238	119.03002	119.60893	120.54678	122.21659	124.99832	130.2704	138.9184	154.32555	176.61102	204.73787	234.6777	261.90918	284.29565	301.78168	314.7251	324.15314	329.6258	333.71838	337.3193	338.80756	340.10718	340.62518	342.37228	343.30212	344.2096	346.2256	345.7276	347.75858	347.4095	348.0845	349.2268	349.53827	351.38812		-1.4373779	-1.0401764	0.34721375	0.40194702	0.29101562	1.0869827	2.0784912	2.3301086	2.9646301	3.3934937	3.7798462	4.300461	5.1881027	5.7670135	6.7048645	8.374672	11.156403	16.428482	25.076477	40.483627	62.769104	90.89595	120.835785	148.06726	170.45374	187.93976	200.88318	210.31122	215.78387	219.87646	223.47739	224.96564	226.26526	226.78326	228.53036	229.4602	230.36768	232.38367	231.88568	233.91666	233.56757	234.24258	235.38489	235.69635	237.5462	
2	BJmmMUP		112.32478	113.121826	114.06854	114.05821	114.45738	115.20325	115.562965	116.06599	116.39157	116.87105	117.208565	117.888245	118.48236	118.853584	120.49269	121.93892	124.92453	129.62653	138.56894	153.39589	175.87338	203.91467	233.77141	261.0596	284.18567	302.435	315.3672	324.90237	331.35382	335.26074	338.348	340.0545	341.96954	343.08008	344.18243	345.448	346.70496	347.17957	348.57315	349.5802	350.07605	351.05313	351.7024	351.90448	352.99783		-1.4247437	-0.6277008	0.3190155	0.3086853	0.7078552	1.4537201	1.8134384	2.3164597	2.642044	3.121521	3.4590378	4.1387177	4.732834	5.1040573	6.743164	8.189392	11.175003	15.876999	24.819412	39.646362	62.123856	90.165146	120.02188	147.31007	170.43614	188.68547	201.61766	211.15285	217.6043	221.51122	224.59846	226.30498	228.22002	229.33055	230.4329	231.69847	232.95543	233.43004	234.82362	235.83067	236.32652	237.3036	237.95287	238.15495	239.2483	
3	BJmmMUP		116.14476	116.7086	117.62972	118.38126	118.33977	119.13867	119.804726	120.32698	121.06916	121.350296	121.80812	122.442154	122.703445	123.326645	124.28668	126.39847	128.92493	134.20169	143.16844	158.73161	181.36346	210.30328	241.89212	270.66373	294.4037	313.37787	327.33105	337.40842	344.53854	348.6856	351.68073	353.24857	354.74707	356.2989	357.5479	358.74127	360.14993	361.79214	361.7074	362.89554	363.45935	364.65558	365.2224	367.0605	367.05566		-1.620079	-1.0562363	-0.13511658	0.61642456	0.5749283	1.3738327	2.0398865	2.5621414	3.3043213	3.5854568	4.0432816	4.6773148	4.9386063	5.5618057	6.521843	8.633629	11.160088	16.436852	25.403603	40.966774	63.598625	92.538445	124.12728	152.8989	176.63885	195.61304	209.56622	219.64359	226.77371	230.92078	233.9159	235.48373	236.98224	238.53406	239.78308	240.97644	242.3851	244.02731	243.94257	245.1307	245.69452	246.89075	247.45758	249.29565	249.29083	
13	BJmmMUP		121.62935	121.33322	122.21579	122.48383	122.71568	123.1976	123.39015	124.26342	124.83105	125.03354	125.887085	125.9762	126.464066	127.052635	127.34578	127.92151	127.84285	128.36313	128.35086	129.02594	129.29234	129.37485	129.85104	129.88791	130.19203	130.72656	131.03596	131.16345	132.16489	133.83163	135.65579	139.9708	147.88623	160.93335	180.40681	205.68796	231.7981	256.6665	276.79373	291.36023	301.7876	308.9735	314.213	317.01984	320.5136		-1.7208805	-2.3037066	-1.7078372	-1.7264926	-1.7813419	-1.5861224	-1.6802707	-1.0937015	-0.8127734	-0.8969806	-0.33013335	-0.5277209	-0.32655057	-0.024679841	-0.018234523	0.27079594	-0.094562024	0.139018	-0.15994897	0.22843146	0.20813575	0.003941111	0.19343849	-0.056395184	-0.038971167	0.20886056	0.23156412	0.072352394	0.7870878	2.167137	3.7045958	7.732899	15.361636	28.122057	47.308823	72.30327	98.12671	122.70841	142.54895	156.82874	166.9694	173.86862	178.82143	181.34155	184.54863	
14	BJmmMUP		131.28366	130.74448	132.16678	132.39523	132.3298	133.2217	133.62932	134.73947	134.63402	135.43265	136.26035	136.35324	136.94908	137.452	138.29836	138.55153	138.58554	138.79337	139.134	139.45245	139.62784	139.78445	140.16353	140.12149	140.52936	140.50331	141.35141	141.55875	142.10794	143.20135	144.8304	147.74359	153.20834	164.27887	180.47217	204.06587	231.05339	257.11133	278.22314	294.11896	304.2097	312.66687	319.25	323.4737	329.10968		-5.991365	-6.6583304	-5.363809	-5.263136	-5.4563465	-4.692236	-4.412394	-3.4300218	-3.6632564	-2.9924078	-2.292491	-2.3273766	-1.8593172	-1.4841838	-0.7656057	-0.6402129	-0.73398215	-0.65393853	-0.4410824	-0.25041252	-0.20280908	-0.17397393	0.077319086	-0.09249996	0.1875864	0.033758577	0.75407624	0.83363163	1.2550448	2.220678	3.7219405	6.5073524	11.844323	22.78707	38.852585	62.31851	89.178246	115.108406	136.09244	151.86047	161.82341	170.15282	176.60817	180.70409	186.21228	
15	BJmmMUP		129.25214	129.25208	130.33655	130.19585	130.37402	130.5242	131.34534	131.95694	132.46423	133.11047	133.89523	133.96368	134.26572	134.78503	135.10379	135.41808	135.47203	135.60614	136.45059	136.49295	136.83084	137.11777	137.29173	137.39178	137.82765	137.91034	138.4094	138.84837	139.25453	140.97995	142.58162	146.0711	152.4775	164.11249	182.80069	207.80255	235.14348	259.33627	279.47388	293.61084	303.24725	311.1644	316.00238	322.13763	326.89282		-0.6760203	-0.67608136	0.40839133	0.26769003	0.4458669	0.5960439	1.4171804	2.028783	2.5360768	3.182317	3.9670765	4.0355277	4.33756	4.856878	5.175634	5.489919	5.5438743	5.6779838	6.5224357	6.564794	6.9026847	7.189611	7.3635764	7.4636283	7.8994956	7.982183	8.481236	8.920217	9.326375	11.051793	12.653462	16.14295	22.549337	34.18433	52.87253	77.8744	105.215324	129.40811	149.54572	163.68268	173.31909	181.23624	186.07422	192.20947	196.96466	
16	BJmmMUP		129.80013	129.71014	130.92886	130.94174	131.15028	131.60316	132.09589	132.72754	133.55322	133.99667	134.16168	134.62909	134.82837	135.34695	135.87538	136.32924	136.64264	137.12086	137.45998	137.52187	137.72475	138.31143	138.6364	138.74512	139.18515	139.25076	139.74554	139.93002	140.25986	141.18787	142.85913	144.93874	150.03255	159.45874	175.70415	198.57997	225.69572	251.01044	271.45587	286.0598	296.0097	303.51324	309.62863	315.5797	321.51465		-0.51937866	-0.60935974	0.60935974	0.62223816	0.83078	1.2836609	1.7763824	2.4080353	3.2337189	3.6771698	3.8421783	4.3095856	4.5088654	5.0274506	5.5558777	6.009735	6.3231354	6.801361	7.1404724	7.202362	7.405243	7.991928	8.316895	8.425613	8.865646	8.931259	9.426041	9.610519	9.940353	10.868362	12.539627	14.619232	19.713043	29.139236	45.384644	68.26047	95.37622	120.69093	141.13637	155.74031	165.6902	173.19374	179.30913	185.26021	191.19514	
17	BJmmMUP		118.70521	118.61794	118.52832	118.04864	117.730934	117.67214	117.647316	118.07056	118.29905	118.446434	119.03069	119.41096	119.60501	119.694214	120.20068	120.651085	120.980705	121.23659	121.74573	122.013405	122.34576	122.586876	122.978516	122.988495	123.3306	123.74543	124.11025	124.26582	124.483116	125.17971	125.62011	126.41726	128.06058	131.1693	136.85681	147.27429	163.72963	183.99431	205.08391	222.92134	235.53346	244.75085	249.80792	255.844	260.10254		1.2148533	0.88582575	0.55444074	-0.16700467	-0.7264704	-1.0270251	-1.2936136	-1.1121354	-1.1254052	-1.2197831	-0.87728655	-0.7387848	-0.7864936	-0.93905324	-0.674346	-0.4657072	-0.37784937	-0.3637296	-0.0963521	-0.0704373	0.02015188	0.01950876	0.16938597	-0.062397294	0.037942253	0.21101281	0.3340727	0.24788117	0.22341146	0.6782432	0.8768799	1.432267	2.8338227	5.700779	11.146532	21.32225	37.535824	57.558743	78.40658	96.00225	108.372604	117.348236	122.16354	127.957855	131.97464	
18	BJmmMUP		126.79478	127.07138	127.66781	128.15714	128.16765	129.47081	129.7285	130.68736	130.98969	131.6043	132.17555	132.5402	132.8446	133.49522	133.73238	133.86848	134.06245	134.14415	134.74188	134.95589	135.27669	135.19792	135.29558	135.56036	136.02422	136.10075	136.82483	136.7351	136.98633	137.35297	138.32184	139.83755	142.84691	148.94429	159.65498	176.88684	199.74208	223.6875	245.2782	261.00623	272.48453	280.78967	287.22208	293.2184	298.523		-3.4755173	-3.4389381	-3.0825348	-2.8332329	-3.0627441	-1.9996071	-1.9819412	-1.2631035	-1.2008057	-0.8262214	-0.49498746	-0.37035748	-0.30598447	0.10461047	0.10173801	-0.0021781581	-0.048233	-0.20656201	0.15114596	0.12512591	0.20590213	-0.1128883	-0.25525662	-0.23049541	-0.0066680526	-0.17015453	0.3138962	-0.015850028	-0.0046538906	0.12195972	0.85080725	2.1264992	4.8958282	10.753185	21.223854	38.215687	60.830902	84.5363	105.88697	121.37498	132.61325	140.67838	146.87076	152.62706	157.69164	
