60.814674 85.120574 53.846106 0.749832 3.187843 
60.814674 85.120574 53.846106 0.749832 3.187843 
60.814674 85.120574 53.846106 0.749832 3.187843 
52.955248 76.029904 56.468269 0.754407 3.755802 
52.955248 76.029904 56.468269 0.754407 3.755802 
55.653128 79.320085 56.057788 0.749922 3.579989 
55.653128 79.320085 56.057788 0.749922 3.579989 
55.653128 79.320085 56.057788 0.749922 3.579989 
51.965751 74.222036 56.725897 0.756623 3.115527 
51.965751 74.222036 56.725897 0.756623 3.115527 
51.965751 74.222036 56.725897 0.756623 3.115527 
51.965751 74.222036 56.725897 0.756623 3.115527 
51.965751 74.222036 56.725897 0.756623 3.115527 
51.965751 74.222036 56.725897 0.756623 3.115527 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
55.251597 78.595184 55.353237 0.754847 2.946326 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
54.153622 76.491335 55.057873 0.754376 2.796919 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
53.386168 76.273905 55.486473 0.755519 2.909955 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
52.936705 75.500490 55.942302 0.757154 2.866012 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
54.401099 76.081184 54.821114 0.755559 2.556515 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
53.300269 74.186487 55.062146 0.755798 2.437412 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
52.800832 74.366018 55.455363 0.756065 2.911085 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
56.648839 79.115953 54.256898 0.752707 2.573296 
55.960793 78.920446 54.691952 0.754222 2.575738 
55.960793 78.920446 54.691952 0.754222 2.575738 
55.960793 78.920446 54.691952 0.754222 2.575738 
55.960793 78.920446 54.691952 0.754222 2.575738 
55.960793 78.920446 54.691952 0.754222 2.575738 
55.960793 78.920446 54.691952 0.754222 2.575738 
55.960793 78.920446 54.691952 0.754222 2.575738 
55.960793 78.920446 54.691952 0.754222 2.575738 
52.369072 74.187423 56.004345 0.755102 2.897980 
52.369072 74.187423 56.004345 0.755102 2.897980 
52.369072 74.187423 56.004345 0.755102 2.897980 
54.834605 77.071044 55.533223 0.754213 2.832847 
53.043319 74.606263 55.643128 0.750980 2.591926 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
49.249813 69.708997 56.983758 0.757697 2.332520 
50.049313 71.905504 56.827793 0.755559 3.002252 
50.049313 71.905504 56.827793 0.755559 3.002252 
50.792511 72.197102 56.158958 0.757928 3.196044 
50.365219 71.406111 55.940851 0.759381 3.261889 
50.365219 71.406111 55.940851 0.759381 3.261889 
50.365219 71.406111 55.940851 0.759381 3.261889 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
49.999995 71.046867 55.900158 0.756224 3.371430 
51.358348 72.589801 56.062056 0.754746 3.321708 
51.358348 72.589801 56.062056 0.754746 3.321708 
51.358348 72.589801 56.062056 0.754746 3.321708 
51.358348 72.589801 56.062056 0.754746 3.321708 
51.358348 72.589801 56.062056 0.754746 3.321708 
51.358348 72.589801 56.062056 0.754746 3.321708 
51.358348 72.589801 56.062056 0.754746 3.321708 
